Month,Day,Facility,Storage_Type,Total_Capacity_Units,Used_Units,Utilization_Pct
118,3,SYSTEM_TOTAL,Racking,10907744,70849.69047619047,0.649535692038523
118,3,SYSTEM_TOTAL,Bins,251572320,118765.83333333334,0.04720942007186377
118,3,SYSTEM_TOTAL,Hazmat,9646656,26250.40476190476,0.27211921687582474
118,3,Columbus,Pallet,7259560,251756.7619047619,3.4679341710070846
118,3,Columbus,Racking,4243200,70849.69047619047,1.6697230975723625
118,3,Columbus,Bins,233164800,118765.83333333334,0.0509364335154077
118,3,Columbus,Hazmat,6918400,26250.40476190476,0.3794288384872913
118,3,Sacramento,Pallet,3564450,251756.7619047619,7.062990416607384
118,3,Sacramento,Racking,3557216,70849.69047619047,1.9917174126111676
118,3,Sacramento,Bins,7776000,118765.83333333334,1.5273383916323733
118,3,Sacramento,Hazmat,712896,26250.40476190476,3.6822207954462867
118,3,Austin,Pallet,3583152,251756.7619047619,7.0261256543055355
118,3,Austin,Racking,3107328,70849.69047619047,2.280084061810999
118,3,Austin,Bins,10631520,118765.83333333334,1.1171105668176644
118,3,Austin,Hazmat,2015360,26250.40476190476,1.3025169082399553
118,4,SYSTEM_TOTAL,Pallet,14407162,251756.7619047619,1.7474417369969317
118,4,SYSTEM_TOTAL,Racking,10907744,70849.69047619047,0.649535692038523
118,4,SYSTEM_TOTAL,Bins,251572320,118765.83333333334,0.04720942007186377
118,4,SYSTEM_TOTAL,Hazmat,9646656,26250.40476190476,0.27211921687582474
118,4,Columbus,Pallet,7259560,251756.7619047619,3.4679341710070846
118,4,Columbus,Racking,4243200,70849.69047619047,1.6697230975723625
118,4,Columbus,Bins,233164800,118765.83333333334,0.0509364335154077
118,4,Columbus,Hazmat,6918400,26250.40476190476,0.3794288384872913
118,4,Sacramento,Pallet,3564450,251756.7619047619,7.062990416607384
118,4,Sacramento,Racking,3557216,70849.69047619047,1.9917174126111676
118,4,Sacramento,Bins,7776000,118765.83333333334,1.5273383916323733
118,4,Sacramento,Hazmat,712896,26250.40476190476,3.6822207954462867
118,4,Austin,Pallet,3583152,251756.7619047619,7.0261256543055355
118,4,Austin,Racking,3107328,70849.69047619047,2.280084061810999
118,4,Austin,Bins,10631520,118765.83333333334,1.1171105668176644
118,4,Austin,Hazmat,2015360,26250.40476190476,1.3025169082399553
118,5,SYSTEM_TOTAL,Pallet,14407162,251756.7619047619,1.7474417369969317
118,5,SYSTEM_TOTAL,Racking,10907744,70849.69047619047,0.649535692038523
118,5,SYSTEM_TOTAL,Bins,251572320,118765.83333333334,0.04720942007186377
118,5,SYSTEM_TOTAL,Hazmat,9646656,26250.40476190476,0.27211921687582474
118,5,Columbus,Pallet,7259560,251756.7619047619,3.4679341710070846
118,5,Columbus,Racking,4243200,70849.69047619047,1.6697230975723625
118,5,Columbus,Bins,233164800,118765.83333333334,0.0509364335154077
118,5,Columbus,Hazmat,6918400,26250.40476190476,0.3794288384872913
118,5,Sacramento,Pallet,3564450,251756.7619047619,7.062990416607384
118,5,Sacramento,Racking,3557216,70849.69047619047,1.9917174126111676
118,5,Sacramento,Bins,7776000,118765.83333333334,1.5273383916323733
118,5,Sacramento,Hazmat,712896,26250.40476190476,3.6822207954462867
118,5,Austin,Pallet,3583152,251756.7619047619,7.0261256543055355
118,5,Austin,Racking,3107328,70849.69047619047,2.280084061810999
118,5,Austin,Bins,10631520,118765.83333333334,1.1171105668176644
118,5,Austin,Hazmat,2015360,26250.40476190476,1.3025169082399553
118,6,SYSTEM_TOTAL,Pallet,14407162,251756.7619047619,1.7474417369969317
118,6,SYSTEM_TOTAL,Racking,10907744,70849.69047619047,0.649535692038523
118,6,SYSTEM_TOTAL,Bins,251572320,118765.83333333334,0.04720942007186377
118,6,SYSTEM_TOTAL,Hazmat,9646656,26250.40476190476,0.27211921687582474
118,6,Columbus,Pallet,7259560,251756.7619047619,3.4679341710070846
118,6,Columbus,Racking,4243200,70849.69047619047,1.6697230975723625
118,6,Columbus,Bins,233164800,118765.83333333334,0.0509364335154077
118,6,Columbus,Hazmat,6918400,26250.40476190476,0.3794288384872913
118,6,Sacramento,Pallet,3564450,251756.7619047619,7.062990416607384
118,6,Sacramento,Racking,3557216,70849.69047619047,1.9917174126111676
118,6,Sacramento,Bins,7776000,118765.83333333334,1.5273383916323733
118,6,Sacramento,Hazmat,712896,26250.40476190476,3.6822207954462867
118,6,Austin,Pallet,3583152,251756.7619047619,7.0261256543055355
118,6,Austin,Racking,3107328,70849.69047619047,2.280084061810999
118,6,Austin,Bins,10631520,118765.83333333334,1.1171105668176644
118,6,Austin,Hazmat,2015360,26250.40476190476,1.3025169082399553
118,7,SYSTEM_TOTAL,Pallet,14407162,251756.7619047619,1.7474417369969317
118,7,SYSTEM_TOTAL,Racking,10907744,70849.69047619047,0.649535692038523
118,7,SYSTEM_TOTAL,Bins,251572320,118765.83333333334,0.04720942007186377
118,7,SYSTEM_TOTAL,Hazmat,9646656,26250.40476190476,0.27211921687582474
118,7,Columbus,Pallet,7259560,251756.7619047619,3.4679341710070846
118,7,Columbus,Racking,4243200,70849.69047619047,1.6697230975723625
118,7,Columbus,Bins,233164800,118765.83333333334,0.0509364335154077
118,7,Columbus,Hazmat,6918400,26250.40476190476,0.3794288384872913
118,7,Sacramento,Pallet,3564450,251756.7619047619,7.062990416607384
118,7,Sacramento,Racking,3557216,70849.69047619047,1.9917174126111676
118,7,Sacramento,Bins,7776000,118765.83333333334,1.5273383916323733
118,7,Sacramento,Hazmat,712896,26250.40476190476,3.6822207954462867
118,7,Austin,Pallet,3583152,251756.7619047619,7.0261256543055355
118,7,Austin,Racking,3107328,70849.69047619047,2.280084061810999
118,7,Austin,Bins,10631520,118765.83333333334,1.1171105668176644
118,7,Austin,Hazmat,2015360,26250.40476190476,1.3025169082399553
118,8,SYSTEM_TOTAL,Pallet,14407162,251756.7619047619,1.7474417369969317
118,8,SYSTEM_TOTAL,Racking,10907744,70849.69047619047,0.649535692038523
118,8,SYSTEM_TOTAL,Bins,251572320,118765.83333333334,0.04720942007186377
118,8,SYSTEM_TOTAL,Hazmat,9646656,26250.40476190476,0.27211921687582474
118,8,Columbus,Pallet,7259560,251756.7619047619,3.4679341710070846
118,8,Columbus,Racking,4243200,70849.69047619047,1.6697230975723625
118,8,Columbus,Bins,233164800,118765.83333333334,0.0509364335154077
118,8,Columbus,Hazmat,6918400,26250.40476190476,0.3794288384872913
118,8,Sacramento,Pallet,3564450,251756.7619047619,7.062990416607384
118,8,Sacramento,Racking,3557216,70849.69047619047,1.9917174126111676
118,8,Sacramento,Bins,7776000,118765.83333333334,1.5273383916323733
118,8,Sacramento,Hazmat,712896,26250.40476190476,3.6822207954462867
118,8,Austin,Pallet,3583152,251756.7619047619,7.0261256543055355
118,8,Austin,Racking,3107328,70849.69047619047,2.280084061810999
118,8,Austin,Bins,10631520,118765.83333333334,1.1171105668176644
118,8,Austin,Hazmat,2015360,26250.40476190476,1.3025169082399553
118,9,SYSTEM_TOTAL,Pallet,14407162,251756.7619047619,1.7474417369969317
118,9,SYSTEM_TOTAL,Racking,10907744,70849.69047619047,0.649535692038523
118,9,SYSTEM_TOTAL,Bins,251572320,118765.83333333334,0.04720942007186377
118,9,SYSTEM_TOTAL,Hazmat,9646656,26250.40476190476,0.27211921687582474
118,9,Columbus,Pallet,7259560,251756.7619047619,3.4679341710070846
118,9,Columbus,Racking,4243200,70849.69047619047,1.6697230975723625
118,9,Columbus,Bins,233164800,118765.83333333334,0.0509364335154077
118,9,Columbus,Hazmat,6918400,26250.40476190476,0.3794288384872913
118,9,Sacramento,Pallet,3564450,251756.7619047619,7.062990416607384
118,9,Sacramento,Racking,3557216,70849.69047619047,1.9917174126111676
118,9,Sacramento,Bins,7776000,118765.83333333334,1.5273383916323733
118,9,Sacramento,Hazmat,712896,26250.40476190476,3.6822207954462867
118,9,Austin,Pallet,3583152,251756.7619047619,7.0261256543055355
118,9,Austin,Racking,3107328,70849.69047619047,2.280084061810999
118,9,Austin,Bins,10631520,118765.83333333334,1.1171105668176644
118,9,Austin,Hazmat,2015360,26250.40476190476,1.3025169082399553
118,10,SYSTEM_TOTAL,Pallet,14407162,251756.7619047619,1.7474417369969317
118,10,SYSTEM_TOTAL,Racking,10907744,70849.69047619047,0.649535692038523
118,10,SYSTEM_TOTAL,Bins,251572320,118765.83333333334,0.04720942007186377
118,10,SYSTEM_TOTAL,Hazmat,9646656,26250.40476190476,0.27211921687582474
118,10,Columbus,Pallet,7259560,251756.7619047619,3.4679341710070846
118,10,Columbus,Racking,4243200,70849.69047619047,1.6697230975723625
118,10,Columbus,Bins,233164800,118765.83333333334,0.0509364335154077
118,10,Columbus,Hazmat,6918400,26250.40476190476,0.3794288384872913
118,10,Sacramento,Pallet,3564450,251756.7619047619,7.062990416607384
118,10,Sacramento,Racking,3557216,70849.69047619047,1.9917174126111676
118,10,Sacramento,Bins,7776000,118765.83333333334,1.5273383916323733
118,10,Sacramento,Hazmat,712896,26250.40476190476,3.6822207954462867
118,10,Austin,Pallet,3583152,251756.7619047619,7.0261256543055355
118,10,Austin,Racking,3107328,70849.69047619047,2.280084061810999
118,10,Austin,Bins,10631520,118765.83333333334,1.1171105668176644
118,10,Austin,Hazmat,2015360,26250.40476190476,1.3025169082399553
118,11,SYSTEM_TOTAL,Pallet,14407162,251756.7619047619,1.7474417369969317
118,11,SYSTEM_TOTAL,Racking,10907744,70849.69047619047,0.649535692038523
118,11,SYSTEM_TOTAL,Bins,251572320,118765.83333333334,0.04720942007186377
118,11,SYSTEM_TOTAL,Hazmat,9646656,26250.40476190476,0.27211921687582474
118,11,Columbus,Pallet,7259560,251756.7619047619,3.4679341710070846
118,11,Columbus,Racking,4243200,70849.69047619047,1.6697230975723625
118,11,Columbus,Bins,233164800,118765.83333333334,0.0509364335154077
118,11,Columbus,Hazmat,6918400,26250.40476190476,0.3794288384872913
118,11,Sacramento,Pallet,3564450,251756.7619047619,7.062990416607384
118,11,Sacramento,Racking,3557216,70849.69047619047,1.9917174126111676
118,11,Sacramento,Bins,7776000,118765.83333333334,1.5273383916323733
118,11,Sacramento,Hazmat,712896,26250.40476190476,3.6822207954462867
118,11,Austin,Pallet,3583152,251756.7619047619,7.0261256543055355
118,11,Austin,Racking,3107328,70849.69047619047,2.280084061810999
118,11,Austin,Bins,10631520,118765.83333333334,1.1171105668176644
118,11,Austin,Hazmat,2015360,26250.40476190476,1.3025169082399553
118,12,SYSTEM_TOTAL,Pallet,14407162,251756.7619047619,1.7474417369969317
118,12,SYSTEM_TOTAL,Racking,10907744,70849.69047619047,0.649535692038523
118,12,SYSTEM_TOTAL,Bins,251572320,118765.83333333334,0.04720942007186377
118,12,SYSTEM_TOTAL,Hazmat,9646656,26250.40476190476,0.27211921687582474
118,12,Columbus,Pallet,7259560,251756.7619047619,3.4679341710070846
118,12,Columbus,Racking,4243200,70849.69047619047,1.6697230975723625
118,12,Columbus,Bins,233164800,118765.83333333334,0.0509364335154077
118,12,Columbus,Hazmat,6918400,26250.40476190476,0.3794288384872913
118,12,Sacramento,Pallet,3564450,251756.7619047619,7.062990416607384
118,12,Sacramento,Racking,3557216,70849.69047619047,1.9917174126111676
118,12,Sacramento,Bins,7776000,118765.83333333334,1.5273383916323733
118,12,Sacramento,Hazmat,712896,26250.40476190476,3.6822207954462867
118,12,Austin,Pallet,3583152,251756.7619047619,7.0261256543055355
118,12,Austin,Racking,3107328,70849.69047619047,2.280084061810999
118,12,Austin,Bins,10631520,118765.83333333334,1.1171105668176644
118,12,Austin,Hazmat,2015360,26250.40476190476,1.3025169082399553
118,13,SYSTEM_TOTAL,Pallet,14407162,251756.7619047619,1.7474417369969317
118,13,SYSTEM_TOTAL,Racking,10907744,70849.69047619047,0.649535692038523
118,13,SYSTEM_TOTAL,Bins,251572320,118765.83333333334,0.04720942007186377
118,13,SYSTEM_TOTAL,Hazmat,9646656,26250.40476190476,0.27211921687582474
118,13,Columbus,Pallet,7259560,251756.7619047619,3.4679341710070846
118,13,Columbus,Racking,4243200,70849.69047619047,1.6697230975723625
118,13,Columbus,Bins,233164800,118765.83333333334,0.0509364335154077
118,13,Columbus,Hazmat,6918400,26250.40476190476,0.3794288384872913
118,13,Sacramento,Pallet,3564450,251756.7619047619,7.062990416607384
118,13,Sacramento,Racking,3557216,70849.69047619047,1.9917174126111676
118,13,Sacramento,Bins,7776000,118765.83333333334,1.5273383916323733
118,13,Sacramento,Hazmat,712896,26250.40476190476,3.6822207954462867
118,13,Austin,Pallet,3583152,251756.7619047619,7.0261256543055355
118,13,Austin,Racking,3107328,70849.69047619047,2.280084061810999
118,13,Austin,Bins,10631520,118765.83333333334,1.1171105668176644
118,13,Austin,Hazmat,2015360,26250.40476190476,1.3025169082399553
118,14,SYSTEM_TOTAL,Pallet,14407162,251756.7619047619,1.7474417369969317
118,14,SYSTEM_TOTAL,Racking,10907744,70849.69047619047,0.649535692038523
118,14,SYSTEM_TOTAL,Bins,251572320,118765.83333333334,0.04720942007186377
118,14,SYSTEM_TOTAL,Hazmat,9646656,26250.40476190476,0.27211921687582474
118,14,Columbus,Pallet,7259560,251756.7619047619,3.4679341710070846
118,14,Columbus,Racking,4243200,70849.69047619047,1.6697230975723625
118,14,Columbus,Bins,233164800,118765.83333333334,0.0509364335154077
118,14,Columbus,Hazmat,6918400,26250.40476190476,0.3794288384872913
118,14,Sacramento,Pallet,3564450,251756.7619047619,7.062990416607384
118,14,Sacramento,Racking,3557216,70849.69047619047,1.9917174126111676
118,14,Sacramento,Bins,7776000,118765.83333333334,1.5273383916323733
118,14,Sacramento,Hazmat,712896,26250.40476190476,3.6822207954462867
118,14,Austin,Pallet,3583152,251756.7619047619,7.0261256543055355
118,14,Austin,Racking,3107328,70849.69047619047,2.280084061810999
118,14,Austin,Bins,10631520,118765.83333333334,1.1171105668176644
118,14,Austin,Hazmat,2015360,26250.40476190476,1.3025169082399553
118,15,SYSTEM_TOTAL,Pallet,14407162,251756.7619047619,1.7474417369969317
118,15,SYSTEM_TOTAL,Racking,10907744,70849.69047619047,0.649535692038523
118,15,SYSTEM_TOTAL,Bins,251572320,118765.83333333334,0.04720942007186377
118,15,SYSTEM_TOTAL,Hazmat,9646656,26250.40476190476,0.27211921687582474
118,15,Columbus,Pallet,7259560,251756.7619047619,3.4679341710070846
118,15,Columbus,Racking,4243200,70849.69047619047,1.6697230975723625
118,15,Columbus,Bins,233164800,118765.83333333334,0.0509364335154077
118,15,Columbus,Hazmat,6918400,26250.40476190476,0.3794288384872913
118,15,Sacramento,Pallet,3564450,251756.7619047619,7.062990416607384
118,15,Sacramento,Racking,3557216,70849.69047619047,1.9917174126111676
118,15,Sacramento,Bins,7776000,118765.83333333334,1.5273383916323733
118,15,Sacramento,Hazmat,712896,26250.40476190476,3.6822207954462867
118,15,Austin,Pallet,3583152,251756.7619047619,7.0261256543055355
118,15,Austin,Racking,3107328,70849.69047619047,2.280084061810999
118,15,Austin,Bins,10631520,118765.83333333334,1.1171105668176644
118,15,Austin,Hazmat,2015360,26250.40476190476,1.3025169082399553
118,16,SYSTEM_TOTAL,Pallet,14407162,251756.7619047619,1.7474417369969317
118,16,SYSTEM_TOTAL,Racking,10907744,70849.69047619047,0.649535692038523
118,16,SYSTEM_TOTAL,Bins,251572320,118765.83333333334,0.04720942007186377
118,16,SYSTEM_TOTAL,Hazmat,9646656,26250.40476190476,0.27211921687582474
118,16,Columbus,Pallet,7259560,251756.7619047619,3.4679341710070846
118,16,Columbus,Racking,4243200,70849.69047619047,1.6697230975723625
118,16,Columbus,Bins,233164800,118765.83333333334,0.0509364335154077
118,16,Columbus,Hazmat,6918400,26250.40476190476,0.3794288384872913
118,16,Sacramento,Pallet,3564450,251756.7619047619,7.062990416607384
118,16,Sacramento,Racking,3557216,70849.69047619047,1.9917174126111676
118,16,Sacramento,Bins,7776000,118765.83333333334,1.5273383916323733
118,16,Sacramento,Hazmat,712896,26250.40476190476,3.6822207954462867
118,16,Austin,Pallet,3583152,251756.7619047619,7.0261256543055355
118,16,Austin,Racking,3107328,70849.69047619047,2.280084061810999
118,16,Austin,Bins,10631520,118765.83333333334,1.1171105668176644
118,16,Austin,Hazmat,2015360,26250.40476190476,1.3025169082399553
118,17,SYSTEM_TOTAL,Pallet,14407162,251756.7619047619,1.7474417369969317
118,17,SYSTEM_TOTAL,Racking,10907744,70849.69047619047,0.649535692038523
118,17,SYSTEM_TOTAL,Bins,251572320,118765.83333333334,0.04720942007186377
118,17,SYSTEM_TOTAL,Hazmat,9646656,26250.40476190476,0.27211921687582474
118,17,Columbus,Pallet,7259560,251756.7619047619,3.4679341710070846
118,17,Columbus,Racking,4243200,70849.69047619047,1.6697230975723625
118,17,Columbus,Bins,233164800,118765.83333333334,0.0509364335154077
118,17,Columbus,Hazmat,6918400,26250.40476190476,0.3794288384872913
118,17,Sacramento,Pallet,3564450,251756.7619047619,7.062990416607384
118,17,Sacramento,Racking,3557216,70849.69047619047,1.9917174126111676
118,17,Sacramento,Bins,7776000,118765.83333333334,1.5273383916323733
118,17,Sacramento,Hazmat,712896,26250.40476190476,3.6822207954462867
118,17,Austin,Pallet,3583152,251756.7619047619,7.0261256543055355
118,17,Austin,Racking,3107328,70849.69047619047,2.280084061810999
118,17,Austin,Bins,10631520,118765.83333333334,1.1171105668176644
118,17,Austin,Hazmat,2015360,26250.40476190476,1.3025169082399553
118,18,SYSTEM_TOTAL,Pallet,14407162,251756.7619047619,1.7474417369969317
118,18,SYSTEM_TOTAL,Racking,10907744,70849.69047619047,0.649535692038523
118,18,SYSTEM_TOTAL,Bins,251572320,118765.83333333334,0.04720942007186377
118,18,SYSTEM_TOTAL,Hazmat,9646656,26250.40476190476,0.27211921687582474
118,18,Columbus,Pallet,7259560,251756.7619047619,3.4679341710070846
118,18,Columbus,Racking,4243200,70849.69047619047,1.6697230975723625
118,18,Columbus,Bins,233164800,118765.83333333334,0.0509364335154077
118,18,Columbus,Hazmat,6918400,26250.40476190476,0.3794288384872913
118,18,Sacramento,Pallet,3564450,251756.7619047619,7.062990416607384
118,18,Sacramento,Racking,3557216,70849.69047619047,1.9917174126111676
118,18,Sacramento,Bins,7776000,118765.83333333334,1.5273383916323733
118,18,Sacramento,Hazmat,712896,26250.40476190476,3.6822207954462867
118,18,Austin,Pallet,3583152,251756.7619047619,7.0261256543055355
118,18,Austin,Racking,3107328,70849.69047619047,2.280084061810999
118,18,Austin,Bins,10631520,118765.83333333334,1.1171105668176644
118,18,Austin,Hazmat,2015360,26250.40476190476,1.3025169082399553
118,19,SYSTEM_TOTAL,Pallet,14407162,251756.7619047619,1.7474417369969317
118,19,SYSTEM_TOTAL,Racking,10907744,70849.69047619047,0.649535692038523
118,19,SYSTEM_TOTAL,Bins,251572320,118765.83333333334,0.04720942007186377
118,19,SYSTEM_TOTAL,Hazmat,9646656,26250.40476190476,0.27211921687582474
118,19,Columbus,Pallet,7259560,251756.7619047619,3.4679341710070846
118,19,Columbus,Racking,4243200,70849.69047619047,1.6697230975723625
118,19,Columbus,Bins,233164800,118765.83333333334,0.0509364335154077
118,19,Columbus,Hazmat,6918400,26250.40476190476,0.3794288384872913
118,19,Sacramento,Pallet,3564450,251756.7619047619,7.062990416607384
118,19,Sacramento,Racking,3557216,70849.69047619047,1.9917174126111676
118,19,Sacramento,Bins,7776000,118765.83333333334,1.5273383916323733
118,19,Sacramento,Hazmat,712896,26250.40476190476,3.6822207954462867
118,19,Austin,Pallet,3583152,251756.7619047619,7.0261256543055355
118,19,Austin,Racking,3107328,70849.69047619047,2.280084061810999
118,19,Austin,Bins,10631520,118765.83333333334,1.1171105668176644
118,19,Austin,Hazmat,2015360,26250.40476190476,1.3025169082399553
118,20,SYSTEM_TOTAL,Pallet,14407162,251756.7619047619,1.7474417369969317
118,20,SYSTEM_TOTAL,Racking,10907744,70849.69047619047,0.649535692038523
118,20,SYSTEM_TOTAL,Bins,251572320,118765.83333333334,0.04720942007186377
118,20,SYSTEM_TOTAL,Hazmat,9646656,26250.40476190476,0.27211921687582474
118,20,Columbus,Pallet,7259560,251756.7619047619,3.4679341710070846
118,20,Columbus,Racking,4243200,70849.69047619047,1.6697230975723625
118,20,Columbus,Bins,233164800,118765.83333333334,0.0509364335154077
118,20,Columbus,Hazmat,6918400,26250.40476190476,0.3794288384872913
118,20,Sacramento,Pallet,3564450,251756.7619047619,7.062990416607384
118,20,Sacramento,Racking,3557216,70849.69047619047,1.9917174126111676
118,20,Sacramento,Bins,7776000,118765.83333333334,1.5273383916323733
118,20,Sacramento,Hazmat,712896,26250.40476190476,3.6822207954462867
118,20,Austin,Pallet,3583152,251756.7619047619,7.0261256543055355
118,20,Austin,Racking,3107328,70849.69047619047,2.280084061810999
118,20,Austin,Bins,10631520,118765.83333333334,1.1171105668176644
118,20,Austin,Hazmat,2015360,26250.40476190476,1.3025169082399553
118,21,SYSTEM_TOTAL,Pallet,14407162,251756.7619047619,1.7474417369969317
118,21,SYSTEM_TOTAL,Racking,10907744,70849.69047619047,0.649535692038523
118,21,SYSTEM_TOTAL,Bins,251572320,118765.83333333334,0.04720942007186377
118,21,SYSTEM_TOTAL,Hazmat,9646656,26250.40476190476,0.27211921687582474
118,21,Columbus,Pallet,7259560,251756.7619047619,3.4679341710070846
118,21,Columbus,Racking,4243200,70849.69047619047,1.6697230975723625
118,21,Columbus,Bins,233164800,118765.83333333334,0.0509364335154077
118,21,Columbus,Hazmat,6918400,26250.40476190476,0.3794288384872913
118,21,Sacramento,Pallet,3564450,251756.7619047619,7.062990416607384
118,21,Sacramento,Racking,3557216,70849.69047619047,1.9917174126111676
118,21,Sacramento,Bins,7776000,118765.83333333334,1.5273383916323733
118,21,Sacramento,Hazmat,712896,26250.40476190476,3.6822207954462867
118,21,Austin,Pallet,3583152,251756.7619047619,7.0261256543055355
118,21,Austin,Racking,3107328,70849.69047619047,2.280084061810999
118,21,Austin,Bins,10631520,118765.83333333334,1.1171105668176644
118,21,Austin,Hazmat,2015360,26250.40476190476,1.3025169082399553
119,1,SYSTEM_TOTAL,Pallet,14407162,235117.38095238095,1.6319479225150721
119,1,SYSTEM_TOTAL,Racking,10907744,61117.0238095238,0.5603085643513801
119,1,SYSTEM_TOTAL,Bins,251572320,106971.11904761905,0.042521021012017164
119,1,SYSTEM_TOTAL,Hazmat,9646656,20445.904761904763,0.21194810680410667
119,1,Columbus,Pallet,7259560,235117.38095238095,3.2387277046044245
119,1,Columbus,Racking,4243200,61117.0238095238,1.4403521825396823
119,1,Columbus,Bins,233164800,106971.11904761905,0.045877902259525906
119,1,Columbus,Hazmat,6918400,20445.904761904763,0.29552938196555223
119,1,Sacramento,Pallet,3564450,235117.38095238095,6.596175593776906
119,1,Sacramento,Racking,3557216,61117.0238095238,1.7181139354350088
119,1,Sacramento,Bins,7776000,106971.11904761905,1.3756573951597102
119,1,Sacramento,Hazmat,712896,20445.904761904763,2.8680066604251904
119,1,Austin,Pallet,3583152,235117.38095238095,6.56174733732705
119,1,Austin,Racking,3107328,61117.0238095238,1.9668674761571292
119,1,Austin,Bins,10631520,106971.11904761905,1.0061695698039326
119,1,Austin,Hazmat,2015360,20445.904761904763,1.0145038485384628
119,2,SYSTEM_TOTAL,Pallet,14407162,235117.38095238095,1.6319479225150721
119,2,SYSTEM_TOTAL,Racking,10907744,61117.0238095238,0.5603085643513801
119,2,SYSTEM_TOTAL,Bins,251572320,106971.11904761905,0.042521021012017164
119,2,SYSTEM_TOTAL,Hazmat,9646656,20445.904761904763,0.21194810680410667
119,2,Columbus,Pallet,7259560,235117.38095238095,3.2387277046044245
119,2,Columbus,Racking,4243200,61117.0238095238,1.4403521825396823
119,2,Columbus,Bins,233164800,106971.11904761905,0.045877902259525906
119,2,Columbus,Hazmat,6918400,20445.904761904763,0.29552938196555223
119,2,Sacramento,Pallet,3564450,235117.38095238095,6.596175593776906
119,2,Sacramento,Racking,3557216,61117.0238095238,1.7181139354350088
119,2,Sacramento,Bins,7776000,106971.11904761905,1.3756573951597102
119,2,Sacramento,Hazmat,712896,20445.904761904763,2.8680066604251904
119,2,Austin,Pallet,3583152,235117.38095238095,6.56174733732705
119,2,Austin,Racking,3107328,61117.0238095238,1.9668674761571292
119,2,Austin,Bins,10631520,106971.11904761905,1.0061695698039326
119,2,Austin,Hazmat,2015360,20445.904761904763,1.0145038485384628
119,3,SYSTEM_TOTAL,Pallet,14407162,235117.38095238095,1.6319479225150721
119,3,SYSTEM_TOTAL,Racking,10907744,61117.0238095238,0.5603085643513801
119,3,SYSTEM_TOTAL,Bins,251572320,106971.11904761905,0.042521021012017164
119,3,SYSTEM_TOTAL,Hazmat,9646656,20445.904761904763,0.21194810680410667
119,3,Columbus,Pallet,7259560,235117.38095238095,3.2387277046044245
119,3,Columbus,Racking,4243200,61117.0238095238,1.4403521825396823
119,3,Columbus,Bins,233164800,106971.11904761905,0.045877902259525906
119,3,Columbus,Hazmat,6918400,20445.904761904763,0.29552938196555223
119,3,Sacramento,Pallet,3564450,235117.38095238095,6.596175593776906
119,3,Sacramento,Racking,3557216,61117.0238095238,1.7181139354350088
119,3,Sacramento,Bins,7776000,106971.11904761905,1.3756573951597102
119,3,Sacramento,Hazmat,712896,20445.904761904763,2.8680066604251904
119,3,Austin,Pallet,3583152,235117.38095238095,6.56174733732705
119,3,Austin,Racking,3107328,61117.0238095238,1.9668674761571292
119,3,Austin,Bins,10631520,106971.11904761905,1.0061695698039326
119,3,Austin,Hazmat,2015360,20445.904761904763,1.0145038485384628
119,4,SYSTEM_TOTAL,Pallet,14407162,235117.38095238095,1.6319479225150721
119,4,SYSTEM_TOTAL,Racking,10907744,61117.0238095238,0.5603085643513801
119,4,SYSTEM_TOTAL,Bins,251572320,106971.11904761905,0.042521021012017164
119,4,SYSTEM_TOTAL,Hazmat,9646656,20445.904761904763,0.21194810680410667
119,4,Columbus,Pallet,7259560,235117.38095238095,3.2387277046044245
119,4,Columbus,Racking,4243200,61117.0238095238,1.4403521825396823
119,4,Columbus,Bins,233164800,106971.11904761905,0.045877902259525906
119,4,Columbus,Hazmat,6918400,20445.904761904763,0.29552938196555223
119,4,Sacramento,Pallet,3564450,235117.38095238095,6.596175593776906
119,4,Sacramento,Racking,3557216,61117.0238095238,1.7181139354350088
119,4,Sacramento,Bins,7776000,106971.11904761905,1.3756573951597102
119,4,Sacramento,Hazmat,712896,20445.904761904763,2.8680066604251904
119,4,Austin,Pallet,3583152,235117.38095238095,6.56174733732705
119,4,Austin,Racking,3107328,61117.0238095238,1.9668674761571292
119,4,Austin,Bins,10631520,106971.11904761905,1.0061695698039326
119,4,Austin,Hazmat,2015360,20445.904761904763,1.0145038485384628
119,5,SYSTEM_TOTAL,Pallet,14407162,235117.38095238095,1.6319479225150721
119,5,SYSTEM_TOTAL,Racking,10907744,61117.0238095238,0.5603085643513801
119,5,SYSTEM_TOTAL,Bins,251572320,106971.11904761905,0.042521021012017164
119,5,SYSTEM_TOTAL,Hazmat,9646656,20445.904761904763,0.21194810680410667
119,5,Columbus,Pallet,7259560,235117.38095238095,3.2387277046044245
119,5,Columbus,Racking,4243200,61117.0238095238,1.4403521825396823
119,5,Columbus,Bins,233164800,106971.11904761905,0.045877902259525906
119,5,Columbus,Hazmat,6918400,20445.904761904763,0.29552938196555223
119,5,Sacramento,Pallet,3564450,235117.38095238095,6.596175593776906
119,5,Sacramento,Racking,3557216,61117.0238095238,1.7181139354350088
119,5,Sacramento,Bins,7776000,106971.11904761905,1.3756573951597102
119,5,Sacramento,Hazmat,712896,20445.904761904763,2.8680066604251904
119,5,Austin,Pallet,3583152,235117.38095238095,6.56174733732705
119,5,Austin,Racking,3107328,61117.0238095238,1.9668674761571292
119,5,Austin,Bins,10631520,106971.11904761905,1.0061695698039326
