Month,Day,Facility,Supplier,Supplier_Type,Weight_lbs,Volume_cuft,Trucks_Needed,Weight_Utilization_Pct,Volume_Utilization_Pct,Binding_Constraint,Num_SKUs,SKUs_Delivered
119,3,Austin,Canvas & Co.,Domestic,49396.57143,1079.890019,2,54.88507937,14.99847248,weight,2,"SKUA1,SKUA3"
119,3,Austin,Bound to Learn,Domestic,2498728.571,121150.4762,56,99.15589569,60.09448224,weight,1,SKUT2
119,3,Austin,Form & Function,Domestic,491532.8571,138643.8757,39,28.00757021,98.74919919,volume,2,"SKUD1,SKUC1"
119,4,Columbus,The Write Stuff,International,97871.42857,1812.433862,3,72.4973545,16.78179502,weight,1,SKUW3
119,4,Columbus,Bound to Learn,Domestic,59723.80952,1741.944444,2,66.35978836,24.19367284,weight,1,SKUT4
119,4,Columbus,Form & Function,Domestic,443756.9048,543588.5714,151,6.530638775,99.99789761,volume,2,"SKUD2,SKUD3"
119,4,Sacramento,The Write Stuff,International,47407.85714,1097.404101,2,52.67539683,15.24172362,weight,1,SKUW1
119,4,Sacramento,Canvas & Co.,Domestic,62856.19048,1774.358576,2,69.84021164,24.64386911,weight,2,"SKUA2,SKUA3"
119,4,Sacramento,Bound to Learn,Domestic,2498728.571,121150.4762,56,99.15589569,60.09448224,weight,1,SKUT2
119,4,Sacramento,VoltEdge,International,2539606.19,300557.4486,84,67.18534895,99.39069069,volume,2,"SKUE1,SKUE2"
119,4,Austin,The Write Stuff,International,138115.4762,2557.694004,4,76.73082011,17.76176391,weight,1,SKUW2
119,4,Austin,Canvas & Co.,Domestic,9714.666667,87.84239969,1,21.58814815,2.440066658,weight,1,SKUA1
119,4,Austin,Bound to Learn,Domestic,1564882.143,74402.24702,35,99.35759637,59.0494024,weight,2,"SKUT1,SKUT3"
119,4,Austin,Form & Function,Domestic,1397199.524,428457.209,120,25.87406526,99.17990949,volume,3,"SKUD1,SKUC1,SKUC2"
119,4,Austin,VoltEdge,International,210476.1905,33676.19048,10,46.77248677,93.54497354,volume,1,SKUE3
119,5,Columbus,Canvas & Co.,Domestic,9714.666667,87.84239969,1,21.58814815,2.440066658,weight,1,SKUA1
119,5,Columbus,Bound to Learn,Domestic,59723.80952,1741.944444,2,66.35978836,24.19367284,weight,1,SKUT4
119,5,Columbus,Form & Function,Domestic,169103.3333,309217.5238,86,4.369595177,99.87646118,volume,1,SKUD3
119,5,Columbus,VoltEdge,International,326189.0476,35908.30578,10,72.48645503,99.74529382,volume,2,"SKUE1,SKUE3"
119,5,Sacramento,The Write Stuff,International,283394.7619,5467.531966,7,89.96659108,21.69655542,weight,3,"SKUW1,SKUW2,SKUW3"
119,5,Sacramento,Canvas & Co.,Domestic,62856.19048,1774.358576,2,69.84021164,24.64386911,weight,2,"SKUA2,SKUA3"
119,5,Sacramento,Bound to Learn,Domestic,2498728.571,121150.4762,56,99.15589569,60.09448224,weight,1,SKUT2
119,5,Sacramento,Form & Function,Domestic,1180320.238,524184.381,146,17.96530043,99.73066609,volume,2,"SKUD2,SKUC2"
119,5,Austin,Bound to Learn,Domestic,1564882.143,74402.24702,35,99.35759637,59.0494024,weight,2,"SKUT1,SKUT3"
119,5,Austin,Form & Function,Domestic,491532.8571,138643.8757,39,28.00757021,98.74919919,volume,2,"SKUD1,SKUC1"
119,5,Austin,VoltEdge,International,2423893.333,298325.3333,83,64.89674253,99.84114235,volume,1,SKUE2
119,6,Columbus,Canvas & Co.,Domestic,39681.90476,992.047619,1,88.18201058,27.55687831,weight,1,SKUA3
119,6,Columbus,Bound to Learn,Domestic,59723.80952,1741.944444,2,66.35978836,24.19367284,weight,1,SKUT4
119,6,Columbus,Form & Function,Domestic,151218.5714,12601.54762,4,84.01031746,87.51074735,volume,1,SKUD1
119,6,Sacramento,The Write Stuff,International,97871.42857,1812.433862,3,72.4973545,16.78179502,weight,1,SKUW3
119,6,Sacramento,Canvas & Co.,Domestic,32888.95238,870.1533565,1,73.08656085,24.17092657,weight,2,"SKUA1,SKUA2"
119,6,Sacramento,Bound to Learn,Domestic,1564882.143,74402.24702,35,99.35759637,59.0494024,weight,2,"SKUT1,SKUT3"
119,6,Sacramento,Form & Function,Domestic,169103.3333,309217.5238,86,4.369595177,99.87646118,volume,1,SKUD3
119,6,Sacramento,VoltEdge,International,326189.0476,35908.30578,10,72.48645503,99.74529382,volume,2,"SKUE1,SKUE3"
119,6,Austin,The Write Stuff,International,185523.3333,3655.098104,5,82.45481481,20.30610058,weight,2,"SKUW1,SKUW2"
119,6,Austin,Bound to Learn,Domestic,2498728.571,121150.4762,56,99.15589569,60.09448224,weight,1,SKUT2
119,6,Austin,Form & Function,Domestic,1520634.524,650226.709,181,18.66954603,99.78924325,volume,3,"SKUD2,SKUC1,SKUC2"
119,6,Austin,VoltEdge,International,2423893.333,298325.3333,83,64.89674253,99.84114235,volume,1,SKUE2
119,7,Columbus,Canvas & Co.,Domestic,39681.90476,992.047619,1,88.18201058,27.55687831,weight,1,SKUA3
119,7,Columbus,Bound to Learn,Domestic,2558452.381,122892.4206,57,99.7447322,59.88909388,weight,2,"SKUT2,SKUT4"
119,7,Columbus,Form & Function,Domestic,905666.6667,289813.3333,81,24.84682213,99.38728852,volume,1,SKUC2
119,7,Columbus,VoltEdge,International,326189.0476,35908.30578,10,72.48645503,99.74529382,volume,2,"SKUE1,SKUE3"
119,7,Sacramento,The Write Stuff,International,235986.9048,4370.127866,6,87.40255732,20.23207345,weight,2,"SKUW2,SKUW3"
119,7,Sacramento,Canvas & Co.,Domestic,32888.95238,870.1533565,1,73.08656085,24.17092657,weight,2,"SKUA1,SKUA2"
119,7,Sacramento,Bound to Learn,Domestic,76136.90476,2220.659722,2,84.59656085,30.84249614,weight,1,SKUT1
119,7,Sacramento,Form & Function,Domestic,935289.7619,682232.4471,190,10.93906154,99.74158583,volume,4,"SKUD1,SKUD2,SKUD3,SKUC1"
119,7,Sacramento,VoltEdge,International,2423893.333,298325.3333,83,64.89674253,99.84114235,volume,1,SKUE2
119,7,Austin,The Write Stuff,International,47407.85714,1097.404101,2,52.67539683,15.24172362,weight,1,SKUW1
119,7,Austin,Bound to Learn,Domestic,1488745.238,72181.5873,34,97.30361033,58.97188505,weight,1,SKUT3
119,8,Columbus,The Write Stuff,International,283394.7619,5467.531966,7,89.96659108,21.69655542,weight,3,"SKUW1,SKUW2,SKUW3"
119,8,Columbus,Canvas & Co.,Domestic,9714.666667,87.84239969,1,21.58814815,2.440066658,weight,1,SKUA1
119,8,Columbus,Bound to Learn,Domestic,135860.7143,3962.604167,4,75.4781746,27.51808449,weight,2,"SKUT1,SKUT4"
119,8,Columbus,Form & Function,Domestic,660636.1905,447861.3995,125,11.74464339,99.52475544,volume,3,"SKUD1,SKUD3,SKUC1"
119,8,Sacramento,Form & Function,Domestic,1180320.238,524184.381,146,17.96530043,99.73066609,volume,2,"SKUD2,SKUC2"
119,8,Sacramento,VoltEdge,International,2634369.524,332001.5238,93,62.94789782,99.16413495,volume,2,"SKUE2,SKUE3"
119,8,Austin,Canvas & Co.,Domestic,62856.19048,1774.358576,2,69.84021164,24.64386911,weight,2,"SKUA2,SKUA3"
119,8,Austin,Bound to Learn,Domestic,3987473.81,193332.0635,89,99.56239225,60.34084379,weight,2,"SKUT2,SKUT3"
119,8,Austin,VoltEdge,International,115712.8571,2232.1153,3,85.71322751,20.66773426,weight,1,SKUE1
119,9,Columbus,The Write Stuff,International,138115.4762,2557.694004,4,76.73082011,17.76176391,weight,1,SKUW2
119,9,Columbus,Bound to Learn,Domestic,59723.80952,1741.944444,2,66.35978836,24.19367284,weight,1,SKUT4
119,9,Columbus,Form & Function,Domestic,443756.9048,543588.5714,151,6.530638775,99.99789761,volume,2,"SKUD2,SKUD3"
119,9,Columbus,VoltEdge,International,2423893.333,298325.3333,83,64.89674253,99.84114235,volume,1,SKUE2
119,9,Sacramento,Canvas & Co.,Domestic,62856.19048,1774.358576,2,69.84021164,24.64386911,weight,2,"SKUA2,SKUA3"
119,9,Sacramento,Bound to Learn,Domestic,1488745.238,72181.5873,34,97.30361033,58.97188505,weight,1,SKUT3
119,9,Sacramento,Form & Function,Domestic,151218.5714,12601.54762,4,84.01031746,87.51074735,volume,1,SKUD1
119,9,Sacramento,VoltEdge,International,326189.0476,35908.30578,10,72.48645503,99.74529382,volume,2,"SKUE1,SKUE3"
119,9,Austin,The Write Stuff,International,145279.2857,2909.837963,4,80.71071429,20.20720808,weight,2,"SKUW1,SKUW3"
119,9,Austin,Canvas & Co.,Domestic,9714.666667,87.84239969,1,21.58814815,2.440066658,weight,1,SKUA1
119,9,Austin,Bound to Learn,Domestic,2574865.476,123371.1359,58,98.65384966,59.08579306,weight,2,"SKUT1,SKUT2"
119,9,Austin,Form & Function,Domestic,1245980.952,415855.6614,116,23.8693669,99.58229439,volume,2,"SKUC1,SKUC2"
119,10,Columbus,The Write Stuff,International,235986.9048,4370.127866,6,87.40255732,20.23207345,weight,2,"SKUW2,SKUW3"
119,10,Columbus,Form & Function,Domestic,1056885.238,302414.881,85,27.63098662,98.82839247,volume,2,"SKUD1,SKUC2"
119,10,Columbus,VoltEdge,International,326189.0476,35908.30578,10,72.48645503,99.74529382,volume,2,"SKUE1,SKUE3"
119,10,Sacramento,The Write Stuff,International,47407.85714,1097.404101,2,52.67539683,15.24172362,weight,1,SKUW1
119,10,Sacramento,Canvas & Co.,Domestic,49396.57143,1079.890019,2,54.88507937,14.99847248,weight,2,"SKUA1,SKUA3"
119,10,Sacramento,Bound to Learn,Domestic,2634589.286,125113.0804,59,99.23123487,58.90446344,weight,3,"SKUT1,SKUT2,SKUT4"
119,10,Sacramento,Form & Function,Domestic,274653.5714,234371.0476,66,9.247594998,98.64101331,volume,1,SKUD2
119,10,Sacramento,VoltEdge,International,2423893.333,298325.3333,83,64.89674253,99.84114235,volume,1,SKUE2
119,10,Austin,Canvas & Co.,Domestic,23174.28571,782.3109568,1,51.4984127,21.73085991,weight,1,SKUA2
119,10,Austin,Bound to Learn,Domestic,1488745.238,72181.5873,34,97.30361033,58.97188505,weight,1,SKUT3
119,10,Austin,Form & Function,Domestic,509417.619,435259.8519,121,9.355695483,99.92191273,volume,2,"SKUD3,SKUC1"
119,11,Columbus,The Write Stuff,International,97871.42857,1812.433862,3,72.4973545,16.78179502,weight,1,SKUW3
119,11,Columbus,Canvas & Co.,Domestic,9714.666667,87.84239969,1,21.58814815,2.440066658,weight,1,SKUA1
119,11,Columbus,Bound to Learn,Domestic,2634589.286,125113.0804,59,99.23123487,58.90446344,weight,3,"SKUT1,SKUT2,SKUT4"
119,11,Columbus,VoltEdge,International,2634369.524,332001.5238,93,62.94789782,99.16413495,volume,2,"SKUE2,SKUE3"
119,11,Sacramento,The Write Stuff,International,47407.85714,1097.404101,2,52.67539683,15.24172362,weight,1,SKUW1
119,11,Sacramento,Canvas & Co.,Domestic,62856.19048,1774.358576,2,69.84021164,24.64386911,weight,2,"SKUA2,SKUA3"
119,11,Sacramento,Form & Function,Domestic,660636.1905,447861.3995,125,11.74464339,99.52475544,volume,3,"SKUD1,SKUD3,SKUC1"
119,11,Austin,The Write Stuff,International,138115.4762,2557.694004,4,76.73082011,17.76176391,weight,1,SKUW2
119,11,Austin,Bound to Learn,Domestic,1488745.238,72181.5873,34,97.30361033,58.97188505,weight,1,SKUT3
119,11,Austin,Form & Function,Domestic,1180320.238,524184.381,146,17.96530043,99.73066609,volume,2,"SKUD2,SKUC2"
119,11,Austin,VoltEdge,International,115712.8571,2232.1153,3,85.71322751,20.66773426,weight,1,SKUE1
119,12,Columbus,The Write Stuff,International,138115.4762,2557.694004,4,76.73082011,17.76176391,weight,1,SKUW2
119,12,Columbus,Canvas & Co.,Domestic,39681.90476,992.047619,1,88.18201058,27.55687831,weight,1,SKUA3
119,12,Columbus,Bound to Learn,Domestic,1564882.143,74402.24702,35,99.35759637,59.0494024,weight,2,"SKUT1,SKUT3"
119,12,Columbus,Form & Function,Domestic,340314.2857,126042.328,36,21.00705467,97.25488275,volume,1,SKUC1
119,12,Columbus,VoltEdge,International,210476.1905,33676.19048,10,46.77248677,93.54497354,volume,1,SKUE3
119,12,Sacramento,The Write Stuff,International,145279.2857,2909.837963,4,80.71071429,20.20720808,weight,2,"SKUW1,SKUW3"
119,12,Sacramento,Canvas & Co.,Domestic,23174.28571,782.3109568,1,51.4984127,21.73085991,weight,1,SKUA2
119,12,Sacramento,Bound to Learn,Domestic,59723.80952,1741.944444,2,66.35978836,24.19367284,weight,1,SKUT4
119,12,Sacramento,Form & Function,Domestic,443756.9048,543588.5714,151,6.530638775,99.99789761,volume,2,"SKUD2,SKUD3"
119,12,Sacramento,VoltEdge,International,2423893.333,298325.3333,83,64.89674253,99.84114235,volume,1,SKUE2
119,12,Austin,Canvas & Co.,Domestic,9714.666667,87.84239969,1,21.58814815,2.440066658,weight,1,SKUA1
119,12,Austin,Bound to Learn,Domestic,2498728.571,121150.4762,56,99.15589569,60.09448224,weight,1,SKUT2
119,12,Austin,Form & Function,Domestic,1056885.238,302414.881,85,27.63098662,98.82839247,volume,2,"SKUD1,SKUC2"
119,12,Austin,VoltEdge,International,115712.8571,2232.1153,3,85.71322751,20.66773426,weight,1,SKUE1
119,13,Columbus,Canvas & Co.,Domestic,23174.28571,782.3109568,1,51.4984127,21.73085991,weight,1,SKUA2
119,13,Columbus,Bound to Learn,Domestic,4047197.619,195074.0079,90,99.93080541,60.20802714,weight,3,"SKUT2,SKUT3,SKUT4"
119,13,Columbus,Form & Function,Domestic,340314.2857,126042.328,36,21.00705467,97.25488275,volume,1,SKUC1
119,13,Columbus,VoltEdge,International,115712.8571,2232.1153,3,85.71322751,20.66773426,weight,1,SKUE1
119,13,Sacramento,Canvas & Co.,Domestic,39681.90476,992.047619,1,88.18201058,27.55687831,weight,1,SKUA3
119,13,Austin,The Write Stuff,International,283394.7619,5467.531966,7,89.96659108,21.69655542,weight,3,"SKUW1,SKUW2,SKUW3"
119,13,Austin,Canvas & Co.,Domestic,9714.666667,87.84239969,1,21.58814815,2.440066658,weight,1,SKUA1
119,13,Austin,Bound to Learn,Domestic,76136.90476,2220.659722,2,84.59656085,30.84249614,weight,1,SKUT1
119,13,Austin,Form & Function,Domestic,1500642.143,846003.4524,236,14.13034033,99.57667754,volume,4,"SKUD1,SKUD2,SKUD3,SKUC2"
119,13,Austin,VoltEdge,International,2634369.524,332001.5238,93,62.94789782,99.16413495,volume,2,"SKUE2,SKUE3"
119,14,Columbus,Bound to Learn,Domestic,1488745.238,72181.5873,34,97.30361033,58.97188505,weight,1,SKUT3
119,14,Columbus,Form & Function,Domestic,340314.2857,126042.328,36,21.00705467,97.25488275,volume,1,SKUC1
119,14,Columbus,VoltEdge,International,115712.8571,2232.1153,3,85.71322751,20.66773426,weight,1,SKUE1
119,14,Sacramento,The Write Stuff,International,283394.7619,5467.531966,7,89.96659108,21.69655542,weight,3,"SKUW1,SKUW2,SKUW3"
119,14,Sacramento,Bound to Learn,Domestic,2634589.286,125113.0804,59,99.23123487,58.90446344,weight,3,"SKUT1,SKUT2,SKUT4"
119,14,Sacramento,Form & Function,Domestic,169103.3333,309217.5238,86,4.369595177,99.87646118,volume,1,SKUD3
119,14,Sacramento,VoltEdge,International,210476.1905,33676.19048,10,46.77248677,93.54497354,volume,1,SKUE3
119,14,Austin,Canvas & Co.,Domestic,72570.85714,1862.200976,2,80.63428571,25.86390244,weight,3,"SKUA1,SKUA2,SKUA3"
119,14,Austin,Form & Function,Domestic,1331538.81,536785.9286,150,19.72650088,99.40480159,volume,3,"SKUD1,SKUD2,SKUC2"
119,14,Austin,VoltEdge,International,2423893.333,298325.3333,83,64.89674253,99.84114235,volume,1,SKUE2
119,15,Columbus,The Write Stuff,International,47407.85714,1097.404101,2,52.67539683,15.24172362,weight,1,SKUW1
119,15,Columbus,Canvas & Co.,Domestic,62856.19048,1774.358576,2,69.84021164,24.64386911,weight,2,"SKUA2,SKUA3"
119,15,Columbus,Bound to Learn,Domestic,1488745.238,72181.5873,34,97.30361033,58.97188505,weight,1,SKUT3
119,15,Columbus,Form & Function,Domestic,509417.619,435259.8519,121,9.355695483,99.92191273,volume,2,"SKUD3,SKUC1"
119,15,Sacramento,Bound to Learn,Domestic,2634589.286,125113.0804,59,99.23123487,58.90446344,weight,3,"SKUT1,SKUT2,SKUT4"
119,15,Sacramento,Form & Function,Domestic,1056885.238,302414.881,85,27.63098662,98.82839247,volume,2,"SKUD1,SKUC2"
119,15,Sacramento,VoltEdge,International,210476.1905,33676.19048,10,46.77248677,93.54497354,volume,1,SKUE3
119,15,Austin,The Write Stuff,International,235986.9048,4370.127866,6,87.40255732,20.23207345,weight,2,"SKUW2,SKUW3"
119,15,Austin,Canvas & Co.,Domestic,9714.666667,87.84239969,1,21.58814815,2.440066658,weight,1,SKUA1
119,15,Austin,Form & Function,Domestic,274653.5714,234371.0476,66,9.247594998,98.64101331,volume,1,SKUD2
119,15,Austin,VoltEdge,International,2539606.19,300557.4486,84,67.18534895,99.39069069,volume,2,"SKUE1,SKUE2"
119,16,Columbus,Canvas & Co.,Domestic,32888.95238,870.1533565,1,73.08656085,24.17092657,weight,2,"SKUA1,SKUA2"
119,16,Columbus,Bound to Learn,Domestic,76136.90476,2220.659722,2,84.59656085,30.84249614,weight,1,SKUT1
119,16,Columbus,Form & Function,Domestic,169103.3333,309217.5238,86,4.369595177,99.87646118,volume,1,SKUD3
119,16,Columbus,VoltEdge,International,210476.1905,33676.19048,10,46.77248677,93.54497354,volume,1,SKUE3
119,16,Sacramento,The Write Stuff,International,185523.3333,3655.098104,5,82.45481481,20.30610058,weight,2,"SKUW1,SKUW2"
119,16,Sacramento,Bound to Learn,Domestic,4047197.619,195074.0079,90,99.93080541,60.20802714,weight,3,"SKUT2,SKUT3,SKUT4"
119,16,Sacramento,Form & Function,Domestic,1056885.238,302414.881,85,27.63098662,98.82839247,volume,2,"SKUD1,SKUC2"
119,16,Sacramento,VoltEdge,International,115712.8571,2232.1153,3,85.71322751,20.66773426,weight,1,SKUE1
119,16,Austin,The Write Stuff,International,97871.42857,1812.433862,3,72.4973545,16.78179502,weight,1,SKUW3
119,16,Austin,Canvas & Co.,Domestic,39681.90476,992.047619,1,88.18201058,27.55687831,weight,1,SKUA3
119,16,Austin,Form & Function,Domestic,614967.8571,360413.3757,101,13.53064592,99.12359067,volume,2,"SKUD2,SKUC1"
119,16,Austin,VoltEdge,International,2423893.333,298325.3333,83,64.89674253,99.84114235,volume,1,SKUE2
119,17,Columbus,The Write Stuff,International,138115.4762,2557.694004,4,76.73082011,17.76176391,weight,1,SKUW2
119,17,Columbus,Canvas & Co.,Domestic,49396.57143,1079.890019,2,54.88507937,14.99847248,weight,2,"SKUA1,SKUA3"
119,17,Columbus,Bound to Learn,Domestic,59723.80952,1741.944444,2,66.35978836,24.19367284,weight,1,SKUT4
119,17,Columbus,Form & Function,Domestic,425872.1429,246972.5952,69,13.71568898,99.4253604,volume,2,"SKUD1,SKUD2"
119,17,Columbus,VoltEdge,International,2423893.333,298325.3333,83,64.89674253,99.84114235,volume,1,SKUE2
119,17,Sacramento,The Write Stuff,International,145279.2857,2909.837963,4,80.71071429,20.20720808,weight,2,"SKUW1,SKUW3"
119,17,Sacramento,Bound to Learn,Domestic,3987473.81,193332.0635,89,99.56239225,60.34084379,weight,2,"SKUT2,SKUT3"
119,17,Austin,Canvas & Co.,Domestic,23174.28571,782.3109568,1,51.4984127,21.73085991,weight,1,SKUA2
119,17,Austin,Bound to Learn,Domestic,76136.90476,2220.659722,2,84.59656085,30.84249614,weight,1,SKUT1
119,17,Austin,Form & Function,Domestic,1415084.286,725073.1852,202,15.56748389,99.70753372,volume,3,"SKUD3,SKUC1,SKUC2"
119,17,Austin,VoltEdge,International,326189.0476,35908.30578,10,72.48645503,99.74529382,volume,2,"SKUE1,SKUE3"
119,18,Columbus,The Write Stuff,International,138115.4762,2557.694004,4,76.73082011,17.76176391,weight,1,SKUW2
119,18,Columbus,Canvas & Co.,Domestic,49396.57143,1079.890019,2,54.88507937,14.99847248,weight,2,"SKUA1,SKUA3"
119,18,Columbus,Bound to Learn,Domestic,1488745.238,72181.5873,34,97.30361033,58.97188505,weight,1,SKUT3
119,18,Columbus,Form & Function,Domestic,905666.6667,289813.3333,81,24.84682213,99.38728852,volume,1,SKUC2
119,18,Sacramento,Canvas & Co.,Domestic,23174.28571,782.3109568,1,51.4984127,21.73085991,weight,1,SKUA2
119,18,Sacramento,Bound to Learn,Domestic,2498728.571,121150.4762,56,99.15589569,60.09448224,weight,1,SKUT2
119,18,Sacramento,Form & Function,Domestic,766186.4286,373014.9233,104,16.37150488,99.63005429,volume,3,"SKUD1,SKUD2,SKUC1"
119,18,Austin,The Write Stuff,International,145279.2857,2909.837963,4,80.71071429,20.20720808,weight,2,"SKUW1,SKUW3"
119,18,Austin,Bound to Learn,Domestic,135860.7143,3962.604167,4,75.4781746,27.51808449,weight,2,"SKUT1,SKUT4"
119,18,Austin,Form & Function,Domestic,169103.3333,309217.5238,86,4.369595177,99.87646118,volume,1,SKUD3
119,18,Austin,VoltEdge,International,2750082.381,334233.6391,93,65.71284064,99.83083605,volume,3,"SKUE1,SKUE2,SKUE3"
119,19,Columbus,The Write Stuff,International,97871.42857,1812.433862,3,72.4973545,16.78179502,weight,1,SKUW3
119,19,Columbus,Bound to Learn,Domestic,76136.90476,2220.659722,2,84.59656085,30.84249614,weight,1,SKUT1
119,19,Columbus,Form & Function,Domestic,443756.9048,543588.5714,151,6.530638775,99.99789761,volume,2,"SKUD2,SKUD3"
119,19,Sacramento,The Write Stuff,International,185523.3333,3655.098104,5,82.45481481,20.30610058,weight,2,"SKUW1,SKUW2"
119,19,Sacramento,Canvas & Co.,Domestic,62856.19048,1774.358576,2,69.84021164,24.64386911,weight,2,"SKUA2,SKUA3"
119,19,Sacramento,Bound to Learn,Domestic,1548469.048,73923.53175,35,98.31549509,58.66946964,weight,2,"SKUT3,SKUT4"
119,19,Sacramento,VoltEdge,International,2423893.333,298325.3333,83,64.89674253,99.84114235,volume,1,SKUE2
119,19,Austin,Canvas & Co.,Domestic,9714.666667,87.84239969,1,21.58814815,2.440066658,weight,1,SKUA1
119,19,Austin,Bound to Learn,Domestic,2498728.571,121150.4762,56,99.15589569,60.09448224,weight,1,SKUT2
119,19,Austin,Form & Function,Domestic,1397199.524,428457.209,120,25.87406526,99.17990949,volume,3,"SKUD1,SKUC1,SKUC2"
119,19,Austin,VoltEdge,International,326189.0476,35908.30578,10,72.48645503,99.74529382,volume,2,"SKUE1,SKUE3"
119,20,Columbus,Canvas & Co.,Domestic,39681.90476,992.047619,1,88.18201058,27.55687831,weight,1,SKUA3
119,20,Columbus,Bound to Learn,Domestic,4123334.524,197294.6677,92,99.59745227,59.56964603,weight,4,"SKUT1,SKUT2,SKUT3,SKUT4"
119,20,Columbus,Form & Function,Domestic,905666.6667,289813.3333,81,24.84682213,99.38728852,volume,1,SKUC2
119,20,Columbus,VoltEdge,International,115712.8571,2232.1153,3,85.71322751,20.66773426,weight,1,SKUE1
119,20,Sacramento,The Write Stuff,International,235986.9048,4370.127866,6,87.40255732,20.23207345,weight,2,"SKUW2,SKUW3"
119,20,Sacramento,Form & Function,Domestic,660636.1905,447861.3995,125,11.74464339,99.52475544,volume,3,"SKUD1,SKUD3,SKUC1"
119,20,Sacramento,VoltEdge,International,210476.1905,33676.19048,10,46.77248677,93.54497354,volume,1,SKUE3
119,20,Austin,The Write Stuff,International,47407.85714,1097.404101,2,52.67539683,15.24172362,weight,1,SKUW1
119,20,Austin,Canvas & Co.,Domestic,32888.95238,870.1533565,1,73.08656085,24.17092657,weight,2,"SKUA1,SKUA2"
119,20,Austin,Form & Function,Domestic,274653.5714,234371.0476,66,9.247594998,98.64101331,volume,1,SKUD2
119,20,Austin,VoltEdge,International,2423893.333,298325.3333,83,64.89674253,99.84114235,volume,1,SKUE2
119,21,Columbus,The Write Stuff,International,47407.85714,1097.404101,2,52.67539683,15.24172362,weight,1,SKUW1
119,21,Columbus,Bound to Learn,Domestic,2498728.571,121150.4762,56,99.15589569,60.09448224,weight,1,SKUT2
119,21,Columbus,VoltEdge,International,2634369.524,332001.5238,93,62.94789782,99.16413495,volume,2,"SKUE2,SKUE3"
119,21,Sacramento,The Write Stuff,International,97871.42857,1812.433862,3,72.4973545,16.78179502,weight,1,SKUW3
119,21,Sacramento,Canvas & Co.,Domestic,39681.90476,992.047619,1,88.18201058,27.55687831,weight,1,SKUA3
119,21,Sacramento,Bound to Learn,Domestic,1548469.048,73923.53175,35,98.31549509,58.66946964,weight,2,"SKUT3,SKUT4"
119,21,Sacramento,Form & Function,Domestic,274653.5714,234371.0476,66,9.247594998,98.64101331,volume,1,SKUD2
119,21,Sacramento,VoltEdge,International,115712.8571,2232.1153,3,85.71322751,20.66773426,weight,1,SKUE1
119,21,Austin,The Write Stuff,International,138115.4762,2557.694004,4,76.73082011,17.76176391,weight,1,SKUW2
119,21,Austin,Canvas & Co.,Domestic,32888.95238,870.1533565,1,73.08656085,24.17092657,weight,2,"SKUA1,SKUA2"
119,21,Austin,Bound to Learn,Domestic,76136.90476,2220.659722,2,84.59656085,30.84249614,weight,1,SKUT1
119,21,Austin,Form & Function,Domestic,1566302.857,737674.7328,205,16.97889276,99.95592585,volume,4,"SKUD1,SKUD3,SKUC1,SKUC2"
120,1,Columbus,The Write Stuff,International,14942.85714,276.7195767,1,33.20634921,7.686654909,weight,1,SKUW3
120,1,Columbus,Canvas & Co.,Domestic,9273.52381,83.85347773,1,20.60783069,2.32926327,weight,1,SKUA1
120,1,Columbus,Form & Function,Domestic,387163.0952,447266.1455,125,6.882899471,99.39247678,volume,5,"SKUD1,SKUD2,SKUD3,SKUC1,SKUC2"
120,1,Columbus,VoltEdge,International,234799.5238,35571.25066,10,52.17767196,98.80902961,volume,2,"SKUE1,SKUE3"
120,1,Sacramento,The Write Stuff,International,14942.85714,276.7195767,1,33.20634921,7.686654909,weight,1,SKUW3
120,1,Sacramento,Canvas & Co.,Domestic,34370.47619,859.2619048,1,76.37883598,23.86838624,weight,1,SKUA3
120,1,Sacramento,Bound to Learn,Domestic,1629382.143,76461.59226,37,97.86078936,57.40359779,weight,3,"SKUT1,SKUT2,SKUT4"
120,1,Sacramento,Form & Function,Domestic,1195003.333,338604.5265,95,27.95329435,99.00717148,volume,3,"SKUD1,SKUC1,SKUC2"
120,1,Sacramento,VoltEdge,International,704921.4286,85567.44114,24,65.27050265,99.03639021,volume,3,"SKUE1,SKUE2,SKUE3"
120,1,Austin,The Write Stuff,International,227370.9524,4409.18761,6,84.21146384,20.4129056,weight,3,"SKUW1,SKUW2,SKUW3"
120,1,Austin,Canvas & Co.,Domestic,19537.71429,659.5486111,1,43.41714286,18.32079475,weight,1,SKUA2
120,1,Austin,Bound to Learn,Domestic,1154764.286,55988.57143,26,98.6978022,59.81684982,weight,1,SKUT3
120,1,Austin,Form & Function,Domestic,432006.1905,152519.6905,43,22.32590132,98.52693183,volume,3,"SKUD1,SKUC1,SKUC2"
120,1,Austin,VoltEdge,International,142232.8571,3813.084436,4,79.01825397,26.47975303,weight,2,"SKUE1,SKUE3"
120,2,Columbus,The Write Stuff,International,46957.14286,1086.970899,2,52.17460317,15.09681805,weight,1,SKUW1
120,2,Columbus,Canvas & Co.,Domestic,36140.95238,903.5238095,1,80.31322751,25.0978836,weight,1,SKUA3
120,2,Columbus,Bound to Learn,Domestic,2241002.381,107189.1468,50,99.60010582,59.54952601,weight,2,"SKUT1,SKUT2"
120,2,Columbus,Form & Function,Domestic,948657.1429,303570.2857,85,24.80149393,99.20597572,volume,1,SKUC2
120,2,Columbus,VoltEdge,International,213009.5238,34081.52381,10,47.33544974,94.67089947,volume,1,SKUE3
