t_month,t_day,sup,f,level,marginal,lower,upper,scale
108,19,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
108,19,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
108,19,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
108,19,International,Columbus,0.0,-0.0,0.0,inf,1.0
108,19,International,Sacramento,0.0,-0.0,0.0,inf,1.0
108,19,International,Austin,0.0,-0.0,0.0,inf,1.0
108,20,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
108,20,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
108,20,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
108,20,International,Columbus,0.0,-0.0,0.0,inf,1.0
108,20,International,Sacramento,391.0208333333333,0.0,0.0,inf,1.0
108,20,International,Austin,0.0,-0.0,0.0,inf,1.0
108,21,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
108,21,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
108,21,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
108,21,International,Columbus,0.0,-0.0,0.0,inf,1.0
108,21,International,Sacramento,0.0,-0.0,0.0,inf,1.0
108,21,International,Austin,0.0,-0.0,0.0,inf,1.0
109,1,Domestic,Columbus,430502.80032738094,0.0,0.0,inf,1.0
109,1,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
109,1,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
109,1,International,Columbus,0.0,-0.0,0.0,inf,1.0
109,1,International,Sacramento,0.0,-0.0,0.0,inf,1.0
109,1,International,Austin,0.0,-0.0,0.0,inf,1.0
109,2,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
109,2,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
109,2,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
109,2,International,Columbus,0.0,-0.0,0.0,inf,1.0
109,2,International,Sacramento,0.0,-0.0,0.0,inf,1.0
109,2,International,Austin,0.0,-0.0,0.0,inf,1.0
109,3,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
109,3,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
109,3,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
109,3,International,Columbus,0.0,-0.0,0.0,inf,1.0
109,3,International,Sacramento,0.0,-0.0,0.0,inf,1.0
109,3,International,Austin,396.0208333333333,0.0,0.0,inf,1.0
109,4,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
109,4,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
109,4,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
109,4,International,Columbus,0.0,-0.0,0.0,inf,1.0
109,4,International,Sacramento,0.0,-0.0,0.0,inf,1.0
109,4,International,Austin,0.0,-0.0,0.0,inf,1.0
109,5,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
109,5,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
109,5,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
109,5,International,Columbus,0.0,-0.0,0.0,inf,1.0
109,5,International,Sacramento,0.0,-0.0,0.0,inf,1.0
109,5,International,Austin,0.0,-0.0,0.0,inf,1.0
109,6,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
109,6,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
109,6,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
109,6,International,Columbus,1010.35,0.0,0.0,inf,1.0
109,6,International,Sacramento,0.0,-0.0,0.0,inf,1.0
109,6,International,Austin,0.0,-0.0,0.0,inf,1.0
109,7,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
109,7,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
109,7,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
109,7,International,Columbus,0.0,-0.0,0.0,inf,1.0
109,7,International,Sacramento,0.0,-0.0,0.0,inf,1.0
109,7,International,Austin,0.0,-0.0,0.0,inf,1.0
109,8,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
109,8,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
109,8,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
109,8,International,Columbus,0.0,-0.0,0.0,inf,1.0
109,8,International,Sacramento,398.875,0.0,0.0,inf,1.0
109,8,International,Austin,0.0,-0.0,0.0,inf,1.0
109,9,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
109,9,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
109,9,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
109,9,International,Columbus,0.0,-0.0,0.0,inf,1.0
109,9,International,Sacramento,0.0,-0.0,0.0,inf,1.0
109,9,International,Austin,0.0,-0.0,0.0,inf,1.0
109,10,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
109,10,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
109,10,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
109,10,International,Columbus,0.0,-0.0,0.0,inf,1.0
109,10,International,Sacramento,0.0,-0.0,0.0,inf,1.0
109,10,International,Austin,0.0,-0.0,0.0,inf,1.0
109,11,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
109,11,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
109,11,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
109,11,International,Columbus,782.07,0.0,0.0,inf,1.0
109,11,International,Sacramento,0.0,-0.0,0.0,inf,1.0
109,11,International,Austin,0.0,-0.0,0.0,inf,1.0
109,12,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
109,12,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
109,12,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
109,12,International,Columbus,0.0,-0.0,0.0,inf,1.0
109,12,International,Sacramento,0.0,-0.0,0.0,inf,1.0
109,12,International,Austin,0.0,-0.0,0.0,inf,1.0
109,13,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
109,13,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
109,13,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
109,13,International,Columbus,673.8666666666667,0.0,0.0,inf,1.0
109,13,International,Sacramento,0.0,-0.0,0.0,inf,1.0
109,13,International,Austin,0.0,-0.0,0.0,inf,1.0
109,14,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
109,14,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
109,14,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
109,14,International,Columbus,0.0,-0.0,0.0,inf,1.0
109,14,International,Sacramento,0.0,-0.0,0.0,inf,1.0
109,14,International,Austin,0.0,-0.0,0.0,inf,1.0
109,15,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
109,15,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
109,15,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
109,15,International,Columbus,0.0,-0.0,0.0,inf,1.0
109,15,International,Sacramento,0.0,-0.0,0.0,inf,1.0
109,15,International,Austin,0.0,-0.0,0.0,inf,1.0
109,16,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
109,16,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
109,16,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
109,16,International,Columbus,0.0,-0.0,0.0,inf,1.0
109,16,International,Sacramento,0.0,-0.0,0.0,inf,1.0
109,16,International,Austin,0.0,-0.0,0.0,inf,1.0
109,17,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
109,17,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
109,17,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
109,17,International,Columbus,0.0,-0.0,0.0,inf,1.0
109,17,International,Sacramento,0.0,-0.0,0.0,inf,1.0
109,17,International,Austin,0.0,-0.0,0.0,inf,1.0
109,18,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
109,18,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
109,18,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
109,18,International,Columbus,1379.8,0.0,0.0,inf,1.0
109,18,International,Sacramento,0.0,-0.0,0.0,inf,1.0
109,18,International,Austin,0.0,-0.0,0.0,inf,1.0
109,19,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
109,19,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
109,19,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
109,19,International,Columbus,0.0,-0.0,0.0,inf,1.0
109,19,International,Sacramento,0.0,-0.0,0.0,inf,1.0
109,19,International,Austin,0.0,-0.0,0.0,inf,1.0
109,20,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
109,20,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
109,20,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
109,20,International,Columbus,0.0,-0.0,0.0,inf,1.0
109,20,International,Sacramento,0.0,-0.0,0.0,inf,1.0
109,20,International,Austin,0.0,-0.0,0.0,inf,1.0
109,21,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
109,21,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
109,21,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
109,21,International,Columbus,0.0,-0.0,0.0,inf,1.0
109,21,International,Sacramento,0.0,-0.0,0.0,inf,1.0
109,21,International,Austin,0.0,-0.0,0.0,inf,1.0
110,1,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
110,1,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
110,1,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
110,1,International,Columbus,0.0,-0.0,0.0,inf,1.0
110,1,International,Sacramento,0.0,-0.0,0.0,inf,1.0
110,1,International,Austin,0.0,-0.0,0.0,inf,1.0
110,2,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
110,2,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
110,2,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
110,2,International,Columbus,0.0,-0.0,0.0,inf,1.0
110,2,International,Sacramento,0.0,-0.0,0.0,inf,1.0
110,2,International,Austin,425.9583333333333,0.0,0.0,inf,1.0
110,3,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
110,3,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
110,3,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
110,3,International,Columbus,0.0,-0.0,0.0,inf,1.0
110,3,International,Sacramento,0.0,-0.0,0.0,inf,1.0
110,3,International,Austin,0.0,-0.0,0.0,inf,1.0
110,4,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
110,4,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
110,4,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
110,4,International,Columbus,0.0,-0.0,0.0,inf,1.0
110,4,International,Sacramento,0.0,-0.0,0.0,inf,1.0
110,4,International,Austin,0.0,-0.0,0.0,inf,1.0
110,5,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
110,5,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
110,5,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
110,5,International,Columbus,0.0,-0.0,0.0,inf,1.0
110,5,International,Sacramento,0.0,-0.0,0.0,inf,1.0
110,5,International,Austin,0.0,-0.0,0.0,inf,1.0
110,6,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
110,6,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
110,6,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
110,6,International,Columbus,0.0,-0.0,0.0,inf,1.0
110,6,International,Sacramento,794.22,0.0,0.0,inf,1.0
110,6,International,Austin,0.0,-0.0,0.0,inf,1.0
110,7,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
110,7,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
110,7,Domestic,Austin,421551.7308035714,0.0,0.0,inf,1.0
110,7,International,Columbus,401.2569444444444,0.0,0.0,inf,1.0
110,7,International,Sacramento,0.0,-0.0,0.0,inf,1.0
110,7,International,Austin,0.0,-0.0,0.0,inf,1.0
110,8,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
110,8,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
110,8,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
110,8,International,Columbus,716.1416666666667,0.0,0.0,inf,1.0
110,8,International,Sacramento,0.0,-0.0,0.0,inf,1.0
110,8,International,Austin,0.0,-0.0,0.0,inf,1.0
110,9,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
110,9,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
110,9,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
110,9,International,Columbus,0.0,-0.0,0.0,inf,1.0
110,9,International,Sacramento,0.0,-0.0,0.0,inf,1.0
110,9,International,Austin,0.0,-0.0,0.0,inf,1.0
110,10,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
110,10,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
110,10,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
110,10,International,Columbus,0.0,-0.0,0.0,inf,1.0
110,10,International,Sacramento,0.0,-0.0,0.0,inf,1.0
110,10,International,Austin,0.0,-0.0,0.0,inf,1.0
110,11,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
110,11,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
110,11,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
110,11,International,Columbus,0.0,-0.0,0.0,inf,1.0
110,11,International,Sacramento,0.0,-0.0,0.0,inf,1.0
110,11,International,Austin,0.0,-0.0,0.0,inf,1.0
110,12,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
110,12,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
110,12,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
110,12,International,Columbus,0.0,-0.0,0.0,inf,1.0
110,12,International,Sacramento,0.0,-0.0,0.0,inf,1.0
110,12,International,Austin,0.0,-0.0,0.0,inf,1.0
110,13,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
110,13,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
110,13,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
110,13,International,Columbus,0.0,-0.0,0.0,inf,1.0
110,13,International,Sacramento,0.0,-0.0,0.0,inf,1.0
110,13,International,Austin,0.0,-0.0,0.0,inf,1.0
110,14,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
110,14,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
110,14,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
110,14,International,Columbus,0.0,-0.0,0.0,inf,1.0
110,14,International,Sacramento,0.0,-0.0,0.0,inf,1.0
110,14,International,Austin,0.0,-0.0,0.0,inf,1.0
110,15,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
110,15,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
110,15,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
110,15,International,Columbus,0.0,-0.0,0.0,inf,1.0
110,15,International,Sacramento,0.0,-0.0,0.0,inf,1.0
110,15,International,Austin,0.0,-0.0,0.0,inf,1.0
110,16,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
110,16,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
110,16,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
110,16,International,Columbus,0.0,-0.0,0.0,inf,1.0
110,16,International,Sacramento,0.0,-0.0,0.0,inf,1.0
110,16,International,Austin,0.0,-0.0,0.0,inf,1.0
110,17,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
110,17,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
110,17,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
110,17,International,Columbus,923.6083333333333,0.0,0.0,inf,1.0
110,17,International,Sacramento,0.0,-0.0,0.0,inf,1.0
110,17,International,Austin,0.0,-0.0,0.0,inf,1.0
110,18,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
110,18,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
110,18,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
110,18,International,Columbus,0.0,-0.0,0.0,inf,1.0
110,18,International,Sacramento,0.0,-0.0,0.0,inf,1.0
110,18,International,Austin,0.0,-0.0,0.0,inf,1.0
110,19,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
110,19,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
110,19,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
110,19,International,Columbus,0.0,-0.0,0.0,inf,1.0
110,19,International,Sacramento,0.0,-0.0,0.0,inf,1.0
110,19,International,Austin,0.0,-0.0,0.0,inf,1.0
110,20,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
110,20,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
110,20,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
110,20,International,Columbus,0.0,-0.0,0.0,inf,1.0
110,20,International,Sacramento,0.0,-0.0,0.0,inf,1.0
110,20,International,Austin,0.0,-0.0,0.0,inf,1.0
110,21,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
110,21,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
110,21,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
110,21,International,Columbus,1510.6833333333334,0.0,0.0,inf,1.0
110,21,International,Sacramento,0.0,-0.0,0.0,inf,1.0
110,21,International,Austin,0.0,-0.0,0.0,inf,1.0
111,1,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
111,1,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
111,1,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
111,1,International,Columbus,0.0,-0.0,0.0,inf,1.0
111,1,International,Sacramento,0.0,-0.0,0.0,inf,1.0
111,1,International,Austin,0.0,-0.0,0.0,inf,1.0
111,2,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
111,2,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
111,2,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
111,2,International,Columbus,0.0,-0.0,0.0,inf,1.0
111,2,International,Sacramento,0.0,-0.0,0.0,inf,1.0
111,2,International,Austin,0.0,-0.0,0.0,inf,1.0
111,3,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
111,3,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
111,3,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
111,3,International,Columbus,670.65,0.0,0.0,inf,1.0
111,3,International,Sacramento,0.0,-0.0,0.0,inf,1.0
111,3,International,Austin,0.0,-0.0,0.0,inf,1.0
111,4,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
111,4,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
111,4,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
111,4,International,Columbus,0.0,-0.0,0.0,inf,1.0
111,4,International,Sacramento,827.9416666666666,0.0,0.0,inf,1.0
111,4,International,Austin,0.0,-0.0,0.0,inf,1.0
111,5,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
111,5,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
111,5,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
111,5,International,Columbus,0.0,-0.0,0.0,inf,1.0
111,5,International,Sacramento,0.0,-0.0,0.0,inf,1.0
111,5,International,Austin,0.0,-0.0,0.0,inf,1.0
111,6,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
111,6,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
111,6,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
111,6,International,Columbus,474.79166666666663,0.0,0.0,inf,1.0
111,6,International,Sacramento,0.0,-0.0,0.0,inf,1.0
111,6,International,Austin,0.0,-0.0,0.0,inf,1.0
111,7,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
111,7,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
111,7,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
111,7,International,Columbus,0.0,-0.0,0.0,inf,1.0
111,7,International,Sacramento,0.0,-0.0,0.0,inf,1.0
111,7,International,Austin,0.0,-0.0,0.0,inf,1.0
111,8,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
111,8,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
111,8,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
111,8,International,Columbus,0.0,-0.0,0.0,inf,1.0
111,8,International,Sacramento,0.0,-0.0,0.0,inf,1.0
111,8,International,Austin,0.0,-0.0,0.0,inf,1.0
111,9,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
111,9,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
111,9,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
111,9,International,Columbus,0.0,-0.0,0.0,inf,1.0
111,9,International,Sacramento,0.0,-0.0,0.0,inf,1.0
111,9,International,Austin,0.0,-0.0,0.0,inf,1.0
111,10,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
111,10,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
111,10,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
111,10,International,Columbus,0.0,-0.0,0.0,inf,1.0
111,10,International,Sacramento,0.0,-0.0,0.0,inf,1.0
111,10,International,Austin,0.0,-0.0,0.0,inf,1.0
111,11,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
111,11,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
111,11,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
111,11,International,Columbus,0.0,-0.0,0.0,inf,1.0
111,11,International,Sacramento,0.0,-0.0,0.0,inf,1.0
111,11,International,Austin,0.0,-0.0,0.0,inf,1.0
111,12,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
111,12,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
111,12,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
111,12,International,Columbus,0.0,-0.0,0.0,inf,1.0
111,12,International,Sacramento,0.0,-0.0,0.0,inf,1.0
111,12,International,Austin,0.0,-0.0,0.0,inf,1.0
111,13,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
111,13,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
111,13,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
111,13,International,Columbus,0.0,-0.0,0.0,inf,1.0
111,13,International,Sacramento,0.0,-0.0,0.0,inf,1.0
111,13,International,Austin,0.0,-0.0,0.0,inf,1.0
111,14,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
111,14,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
111,14,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
111,14,International,Columbus,0.0,-0.0,0.0,inf,1.0
111,14,International,Sacramento,0.0,-0.0,0.0,inf,1.0
111,14,International,Austin,0.0,-0.0,0.0,inf,1.0
111,15,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
111,15,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
111,15,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
111,15,International,Columbus,0.0,-0.0,0.0,inf,1.0
111,15,International,Sacramento,0.0,-0.0,0.0,inf,1.0
111,15,International,Austin,1668.9666666666667,0.0,0.0,inf,1.0
111,16,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
111,16,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
111,16,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
111,16,International,Columbus,0.0,-0.0,0.0,inf,1.0
111,16,International,Sacramento,0.0,-0.0,0.0,inf,1.0
111,16,International,Austin,0.0,-0.0,0.0,inf,1.0
111,17,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
111,17,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
111,17,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
111,17,International,Columbus,865.73,0.0,0.0,inf,1.0
111,17,International,Sacramento,0.0,-0.0,0.0,inf,1.0
111,17,International,Austin,430.29166666666663,0.0,0.0,inf,1.0
111,18,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
111,18,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
111,18,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
111,18,International,Columbus,0.0,-0.0,0.0,inf,1.0
111,18,International,Sacramento,0.0,-0.0,0.0,inf,1.0
111,18,International,Austin,0.0,-0.0,0.0,inf,1.0
111,19,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
111,19,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
111,19,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
111,19,International,Columbus,0.0,-0.0,0.0,inf,1.0
111,19,International,Sacramento,0.0,-0.0,0.0,inf,1.0
111,19,International,Austin,0.0,-0.0,0.0,inf,1.0
111,20,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
111,20,Domestic,Sacramento,458506.79562499997,0.0,0.0,inf,1.0
111,20,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
111,20,International,Columbus,0.0,-0.0,0.0,inf,1.0
111,20,International,Sacramento,0.0,-0.0,0.0,inf,1.0
111,20,International,Austin,0.0,-0.0,0.0,inf,1.0
111,21,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
111,21,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
111,21,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
111,21,International,Columbus,0.0,-0.0,0.0,inf,1.0
111,21,International,Sacramento,0.0,-0.0,0.0,inf,1.0
111,21,International,Austin,0.0,-0.0,0.0,inf,1.0
112,1,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
112,1,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
112,1,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
112,1,International,Columbus,0.0,-0.0,0.0,inf,1.0
112,1,International,Sacramento,0.0,-0.0,0.0,inf,1.0
112,1,International,Austin,0.0,-0.0,0.0,inf,1.0
112,2,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
112,2,Domestic,Sacramento,495628.8817559523,0.0,0.0,inf,1.0
112,2,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
112,2,International,Columbus,0.0,-0.0,0.0,inf,1.0
112,2,International,Sacramento,0.0,-0.0,0.0,inf,1.0
112,2,International,Austin,0.0,-0.0,0.0,inf,1.0
112,3,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
112,3,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
112,3,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
112,3,International,Columbus,0.0,-0.0,0.0,inf,1.0
112,3,International,Sacramento,0.0,-0.0,0.0,inf,1.0
112,3,International,Austin,0.0,-0.0,0.0,inf,1.0
112,4,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
112,4,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
112,4,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
112,4,International,Columbus,0.0,-0.0,0.0,inf,1.0
112,4,International,Sacramento,0.0,-0.0,0.0,inf,1.0
112,4,International,Austin,0.0,-0.0,0.0,inf,1.0
112,5,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
112,5,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
112,5,Domestic,Austin,0.0,-0.0,0.0,inf,1.0
112,5,International,Columbus,0.0,-0.0,0.0,inf,1.0
112,5,International,Sacramento,0.0,-0.0,0.0,inf,1.0
112,5,International,Austin,0.0,-0.0,0.0,inf,1.0
112,6,Domestic,Columbus,0.0,-0.0,0.0,inf,1.0
112,6,Domestic,Sacramento,0.0,-0.0,0.0,inf,1.0
